;document_id;courier_id;year;record_number;pages;catalogue_title;authors;filename;document_name;n_raw_tokens
5790;5790;105101;1997;105095;[36, 37, 38];All Power to the microphone;Oganessian, Armen;1997_105101_105095.txt;1997_105101_105095;1214
5791;5791;105101;1997;105097;[39];UNESCO on the air;;1997_105101_105097.txt;1997_105101_105097;658
5792;5792;105101;1997;105098;[40, 41];Energy for all;UNESCO. Director-General, 1987-1999 (Mayor, F.);1997_105101_105098.txt;1997_105101_105098;815
5793;5793;105101;1997;105099;[42, 43, 44, 45];Mr. Jefferson's dream house;Leary, Francis;1997_105101_105099.txt;1997_105101_105099;2112
5794;5794;105101;1997;105100;[46, 47, 48];Earthwatching satellites;Bequette, France;1997_105101_105100.txt;1997_105101_105100;1572
5795;5795;105695;1997;105694;[4, 5, 6, 7];Between asylum and exile;Sopova, Jasmina;1997_105695_105694.txt;1997_105695_105694;2995
5796;5796;105695;1997;105710;[14, 15, 16, 17, 18];New York blues;Charyn, Jerome;1997_105695_105710.txt;1997_105695_105710;1565
5797;5797;105695;1997;105713;[19, 20, 21, 22];Bombay: a one and many;Jagga, Lajpat Rai;1997_105695_105713.txt;1997_105695_105713;1592
5798;5798;105695;1997;105714;[23, 24, 25, 26, 27];Marseilles: port of call and recall;Temime, Emile;1997_105695_105714.txt;1997_105695_105714;1697
5799;5799;105695;1997;105715;[28, 29, 30, 31];La Paz, a tale of two cities;Pachero, Luz;1997_105695_105715.txt;1997_105695_105715;1842
5800;5800;105695;1997;105718;[32, 33, 34, 35];Vancouver or the spirit of place;Ditmars, Hadani;1997_105695_105718.txt;1997_105695_105718;1707
5801;5801;105695;1997;105719;[36];The Spirit of diversity;Barrak, Anissa;1997_105695_105719.txt;1997_105695_105719;372
5802;5802;105695;1997;105720;[38, 39];Science and society;UNESCO. Director-General, 1987-1999 (Mayor, F.);1997_105695_105720.txt;1997_105695_105720;877
5803;5803;105695;1997;105722;[40, 41, 42, 43];Notre-Dame d'Amiens: Bible in stone;Romane, Cécile;1997_105695_105722.txt;1997_105695_105722;1633
5804;5804;105695;1997;105723;[44, 45, 46];Large dams;Bequette, France;1997_105695_105723.txt;1997_105695_105723;1745
5805;5805;105695;1997;105725;[48];The World is a sanctuary;Skolimowski, Henryk;1997_105695_105725.txt;1997_105695_105725;905
5806;5806;105695;1997;105728;[49];Rediscovering Lili Boulanger;Leymarie, Isabelle;1997_105695_105728.txt;1997_105695_105728;853
5807;5807;105695;1997;184079;[10, 11, 12, 13];Tangier: myths and memories;Ben Jelloun, Tahar;1997_105695_184079.txt;1997_105695_184079;1545
5808;5808;105951;1997;105929;[4, 5, 6, 7];Words, timely and timeless;Rosi, Mauro;1997_105951_105929.txt;1997_105951_105929;2661
5809;5809;105951;1997;105935;[10, 11, 12, 13, 14];Face values;Le Breton, David;1997_105951_105935.txt;1997_105951_105935;1736
5810;5810;105951;1997;105936;[15, 16, 17, 18, 19, 20];An Invisible river;Nagamoto, Shigenori;1997_105951_105936.txt;1997_105951_105936;1596
5811;5811;105951;1997;105937;[21, 22, 23, 24];The Body and the book;Biale, David;1997_105951_105937.txt;1997_105951_105937;2045
5812;5812;105951;1997;105939;[25, 26, 27];A Language of its own;Bekombo-Priso, Manga;1997_105951_105939.txt;1997_105951_105939;765
5813;5813;105951;1997;105940;[28, 29, 30, 31];From selfhood to salvation;Maitra, Romain;1997_105951_105940.txt;1997_105951_105940;1128
5814;5814;105951;1997;105946;[32, 33, 34];The Garden of delights;Meddeb, Abdelwahab;1997_105951_105946.txt;1997_105951_105946;1061
5815;5815;105951;1997;105947;[38, 39];Science and society, 2;UNESCO. Director-General, 1987-1999 (Mayor, F.);1997_105951_105947.txt;1997_105951_105947;1681
5816;5816;105951;1997;105948;[40, 41, 42, 43];Te Wahipounamu: New Zealand's pristine wilderness;Johnson, Ann Marie;1997_105951_105948.txt;1997_105951_105948;2079
5817;5817;105951;1997;105949;[44, 45, 46];Gardens: a cultural flowering;Bequette, France;1997_105951_105949.txt;1997_105951_105949;1377
5818;5818;105951;1997;105950;[48, 49];Isabelle Leymarie talks to Rido Bayonne;Leymarie, Isabelle;1997_105951_105950.txt;1997_105951_105950;1029
5819;5819;105969;1997;105954;[4, 5, 6, 7];The Liberating power of words;Thebia Melsan, Annick;1997_105969_105954.txt;1997_105969_105954;3024
5820;5820;105969;1997;105955;[10, 11, 12, 13, 14, 15];Reading the landscape;Bergeret, Yves;1997_105969_105955.txt;1997_105969_105955;2180
5821;5821;105969;1997;105957;[16, 17, 18, 19];Thresholds of divinity;Ninomiya, Masayuki;1997_105969_105957.txt;1997_105969_105957;1231
5822;5822;105969;1997;105959;[20, 21, 22, 23];Sicilian flights;Patricola, Jean François;1997_105969_105959.txt;1997_105969_105959;1075
5823;5823;105969;1997;105960;[24, 25, 26, 27];Colourful language;Piña-Contreras, Guillermo;1997_105969_105960.txt;1997_105969_105960;1178
5824;5824;105969;1997;105961;[28, 29, 30, 31];Say it with flowers;Ioannou, Yannis E.;1997_105969_105961.txt;1997_105969_105961;1443
5825;5825;105969;1997;105962;[32, 33, 34, 35];What's in a name?;Mizón, Luis;1997_105969_105962.txt;1997_105969_105962;1416
5826;5826;105969;1997;105963;[38, 39];Science and society, 3;UNESCO. Director-General, 1987-1999 (Mayor, F.);1997_105969_105963.txt;1997_105969_105963;930
5827;5827;105969;1997;105964;[40, 41, 42, 43];The Islands of Mozambique;Lagès, Patrick;1997_105969_105964.txt;1997_105969_105964;1503
5828;5828;105969;1997;105966;[44, 45, 46];Gardens of the Far East;Bequette, France;1997_105969_105966.txt;1997_105969_105966;1508
5829;5829;105969;1997;105967;[48, 49];Ethiopia's Azmari minstrels;Leymarie, Isabelle;1997_105969_105967.txt;1997_105969_105967;853
5830;5830;105969;1997;105968;[49, 50];Anniversary: Aleko Konstantinov (1863-1897);Danaïlov, Georgi;1997_105969_105968.txt;1997_105969_105968;877
5831;5831;108625;1997;108588;[6, 7, 8, 9];On the road;Huyghe, François Bernard;1997_108625_108588.txt;1997_108625_108588;1847
5832;5832;108625;1997;108591;[10, 11, 12, 13];Manuscripts on the move;Messadié, Gerald;1997_108625_108591.txt;1997_108625_108591;2391
5833;5833;108625;1997;108592;[14, 15, 16, 17];Best-sellers and gossip-mongers in 18th-century France;Darnton, Robert;1997_108625_108592.txt;1997_108625_108592;2335
5834;5834;108625;1997;108594;[18, 19, 20, 21];Words have no legs, yet they walk;Cissé, Youssouf Tata;1997_108625_108594.txt;1997_108625_108594;1827
5835;5835;108625;1997;108607;[22, 23, 24];The Mixed signals of globalization;Guemriche, Salah;1997_108625_108607.txt;1997_108625_108607;1223
5836;5836;108625;1997;108608;[25, 26, 27, 28, 29];Cyberspace: a planetary network of people and ideas;Nyíri, J.C.;1997_108625_108608.txt;1997_108625_108608;2342
5837;5837;108625;1997;108609;[30, 31, 32, 33];The Test of time;Merzeau, Louise;1997_108625_108609.txt;1997_108625_108609;1700
5838;5838;108625;1997;108616;[36, 37];From ideal to action;UNESCO. Director-General, 1987-1999 (Mayor, F.);1997_108625_108616.txt;1997_108625_108616;1227
5839;5839;108625;1997;108617;[38, 39, 40];Save our soils!;Bequette, France;1997_108625_108617.txt;1997_108625_108617;1236
5840;5840;108625;1997;108618;[42, 43, 44];Palmyra: faces that belong to eternity;Zibawi, Mahmoud;1997_108625_108618.txt;1997_108625_108618;1675
5841;5841;108625;1997;108620;[45, 46];Ancient and modern Egypt come face to face;Gharib, Samir;1997_108625_108620.txt;1997_108625_108620;922
5842;5842;108625;1997;108624;[47, 48, 49, 50];Interview with Viviane Forrester;Forrester, Viviane|Reichmann, Edgar;1997_108625_108624.txt;1997_108625_108624;2005
5843;5843;109370;1997;109408;[37, 38];A Canal in southern France;Bordry, François;1997_109370_109408.txt;1997_109370_109408;609
5844;5844;109370;1997;109412;[4, 5];A Text by André Malraux;Malraux, André;1997_109370_109412.txt;1997_109370_109412;906
5845;5845;109370;1997;109414;[6, 7, 8, 9];What is the world heritage?;;1997_109370_109414.txt;1997_109370_109414;2204
5846;5846;109370;1997;109415;[10, 11, 12, 13];Vive la différence!;Fabrizio, Claude;1997_109370_109415.txt;1997_109370_109415;1200
5847;5847;109370;1997;109416;[14, 15, 16, 17];An Idea whose time has come;Nora, Pierre;1997_109370_109416.txt;1997_109370_109416;1698
5848;5848;109370;1997;109417;[18, 19, 20];Cultural landscapes;Lowenthal, David;1997_109370_109417.txt;1997_109370_109417;981
5849;5849;109370;1997;109418;[21, 22, 23, 24];Past and present: a creative dialogue;Rigaud, Jacques;1997_109370_109418.txt;1997_109370_109418;1194
5850;5850;109370;1997;109419;[25, 26, 27];The Modern movement;Kuipers, Marieke;1997_109370_109419.txt;1997_109370_109419;886
5851;5851;109370;1997;109420;[28, 29, 30, 31];Words and deeds;Zouain, Georges;1997_109370_109420.txt;1997_109370_109420;1390
5852;5852;109370;1997;109421;[32];The North-South gap;Rajk, László;1997_109370_109421.txt;1997_109370_109421;558
5853;5853;109370;1997;109422;[33];A Vigilant eye;Biörnstad, Margareta;1997_109370_109422.txt;1997_109370_109422;469
5854;5854;109370;1997;109423;[34, 35, 36];Sacred mountains;Bernbaum, Edwin;1997_109370_109423.txt;1997_109370_109423;774
5855;5855;109370;1997;109424;[39, 40, 41];Three highland villages in Japan;Saito, Hidetoshi|Inaba, Nobuko;1997_109370_109424.txt;1997_109370_109424;744
5856;5856;109370;1997;109425;[42, 43];The Heritage, memory of the future;UNESCO. Director-General, 1987-1999 (Mayor, F.);1997_109370_109425.txt;1997_109370_109425;790
5857;5857;109370;1997;109426;[44, 45, 46];A Waste-free farm;Bequette, France;1997_109370_109426.txt;1997_109370_109426;1231
5858;5858;109370;1997;109427;[47, 48, 49];Interview with Youssef Chahine;Fargeon, Michel|Chahine, Youssef;1997_109370_109427.txt;1997_109370_109427;2032
5859;5859;109370;1997;109597;[9];The World Heritage Convention, 25 years on;Droste, Bernd von;1997_109370_109597.txt;1997_109370_109597;472
5860;5860;109370;1997;109600;[27];In youthful hands;Kvisteroy, Ingunn;1997_109370_109600.txt;1997_109370_109600;414
5861;5861;109505;1997;109506;[6, 7, 8];Safety first!;Rouhban, Badaoui M.;1997_109505_109506.txt;1997_109505_109506;697
5862;5862;109505;1997;109507;[8, 9];A Decade for international action;Press, Frank;1997_109505_109507.txt;1997_109505_109507;747
5863;5863;109505;1997;109508;[10, 11, 12, 13, 14, 15];Nature on the rampage;Hays, Walter W.;1997_109505_109508.txt;1997_109505_109508;1780
5864;5864;109505;1997;109509;[16, 17, 18];Making cities safer;Erdik, Mustafa;1997_109505_109509.txt;1997_109505_109509;624
5865;5865;109505;1997;109510;[19, 20, 21, 22];The Do's and don'ts of risk reduction;Carby, Barbara;1997_109505_109510.txt;1997_109505_109510;1117
5866;5866;109505;1997;109511;[23, 24, 25, 26];Sounding the alarm;Ferrucci, Fabrizio;1997_109505_109511.txt;1997_109505_109511;1612
5867;5867;109505;1997;109512;[27, 28, 29];Women in the front line;Guha-Sapir, Debarati;1997_109505_109512.txt;1997_109505_109512;716
5868;5868;109505;1997;109513;[30, 31, 32, 33];Insurance: halting an ominous trend;Berz, Gerhard;1997_109505_109513.txt;1997_109505_109513;1567
5869;5869;109505;1997;109514;[36, 37];Water and civilization;UNESCO. Director-General, 1987-1999 (Mayor, F.);1997_109505_109514.txt;1997_109505_109514;1544
5870;5870;109505;1997;109516;[38, 39, 40, 41];New Caledonia: threats to biodiversity;Bequette, France;1997_109505_109516.txt;1997_109505_109516;1537
5871;5871;109505;1997;109517;[42, 43, 44];Taxila: the cradle of Gandhara art;Gourret, Laurence;1997_109505_109517.txt;1997_109505_109517;1817
5872;5872;109505;1997;109518;[45, 46, 47];Spreading the word;Vallet, Odon;1997_109505_109518.txt;1997_109505_109518;1282
5873;5873;109505;1997;109519;[48, 49, 50];Interview with Manuel Elkin Patarroyo;Romero, Flor|Patarroyo, Manuel Elkin;1997_109505_109519.txt;1997_109505_109519;1901
5874;5874;109515;1997;109294;[6, 7, 8, 9];Japan: breaking the stereotype;Sueyoshi, Akiko;1997_109515_109294.txt;1997_109515_109294;1742
5875;5875;109515;1997;109296;[10, 11, 12];East Africa: silent partners;Barongo, Evangeline Ledi;1997_109515_109296.txt;1997_109515_109296;1699
5876;5876;109515;1997;109297;[13, 14, 15];Former USSR: from ideology to love;Prosalkova, Julia;1997_109515_109297.txt;1997_109515_109297;1685
5877;5877;109515;1997;109298;[16, 17, 18, 19];North America: mothers and daughters;Liebs, Elke;1997_109515_109298.txt;1997_109515_109298;1925
5878;5878;109515;1997;109300;[73, 74, 75];Declaration by Federico Mayor: the human right to peace;UNESCO. Director-General, 1987-1999 (Mayor, F.);1997_109515_109300.txt;1997_109515_109300;2851
5879;5879;109515;1997;109301;[76, 77, 78];Sarajevo's battered soul;Erm, Pascale d';1997_109515_109301.txt;1997_109515_109301;1159
5880;5880;109515;1997;109304;[78, 79];Albania's threatened heritage;Aliçka, Ylljet;1997_109515_109304.txt;1997_109515_109304;631
5881;5881;109515;1997;109309;[80, 81, 82];Forests: a breathing space for the planet;Bequette, France;1997_109515_109309.txt;1997_109515_109309;1108
5882;5882;109515;1997;109310;[84, 85, 86, 87];The Divine faces of Teotihuacán;Romane, Cécile;1997_109515_109310.txt;1997_109515_109310;1601
5883;5883;109515;1997;109313;[88, 89, 90, 91];Adult education for tomorrow;McIntosh, Christopher;1997_109515_109313.txt;1997_109515_109313;1558
5884;5884;109515;1997;109321;[91, 92, 93, 94];Letters from Asia;Sinor, Denis;1997_109515_109321.txt;1997_109515_109321;2473
5885;5885;109515;1997;109322;[95, 96, 97];Interview with Mstislav Rostropovich;Leymarie, Isabelle;1997_109515_109322.txt;1997_109515_109322;1800
5886;5886;109538;1997;109539;[6, 7, 8, 9, 10, 11];Theatre for tomorrow;Schechner, Richard;1997_109538_109539.txt;1997_109538_109539;2577
5887;5887;109538;1997;109540;[12, 13, 14, 15];Rules made to be broken;Guingané, Jean Pierre;1997_109538_109540.txt;1997_109538_109540;1513
5888;5888;109538;1997;109541;[16, 17, 18];An Art in search of its roots;Maitra, Romain;1997_109538_109541.txt;1997_109538_109541;806
5889;5889;109538;1997;109543;[19, 20, 21, 22];Shingeki's restless century;Yoshio, Ohzasa;1997_109538_109543.txt;1997_109538_109543;1900
5890;5890;109538;1997;109544;[23, 24, 25, 26, 27];A Common home;Smeliansky, Anatoly;1997_109538_109544.txt;1997_109538_109544;2215
5891;5891;109538;1997;109545;[28, 29, 30, 31];The Birth of modern Arab theatre;Maleh, Ghassan;1997_109538_109545.txt;1997_109538_109545;2026
5892;5892;109538;1997;109546;[32, 33, 34, 35, 36];The Theatre of the oppressed;Boal, Augusto;1997_109538_109546.txt;1997_109538_109546;2142
5893;5893;109538;1997;109548;[38, 39];Science education and sustainable development;UNESCO. Director-General, 1987-1999 (Mayor, F.);1997_109538_109548.txt;1997_109538_109548;1606
5894;5894;109538;1997;109549;[40, 41, 42];Seaweed at your service;Bequette, France;1997_109538_109549.txt;1997_109538_109549;1276
5895;5895;109538;1997;109550;[44, 45, 46, 47];Ironbridge Gorge: symbolic birthplace of the industrial era;Cossons, Neil;1997_109538_109550.txt;1997_109538_109550;1957
5896;5896;109538;1997;109551;[48, 49, 50];Interview with Andrée Chedid;Leca, Martine|Chedid, Andrée;1997_109538_109551.txt;1997_109538_109551;1573
5897;5897;109841;1997;109873;[6, 7, 8, 9, 10];Islands of the imagination;Baudry, Robert;1997_109841_109873.txt;1997_109841_109873;2471
5898;5898;109841;1997;109874;[11, 12, 13];Iceland's hidden fire;Vilhjalmsson, Thor;1997_109841_109874.txt;1997_109841_109874;1270
5899;5899;109841;1997;109875;[14, 15, 16];The Pacific: the coming of the ancestors;Guerreiro, Antonio;1997_109841_109875.txt;1997_109841_109875;1018
5900;5900;109841;1997;109876;[18, 19, 20, 21];The Trials of Ulysses;Lacarrière, Jacques;1997_109841_109876.txt;1997_109841_109876;2213
5901;5901;109841;1997;109877;[22, 23];What, my brother, is an island?;Bhattacharya, Lokenath;1997_109841_109877.txt;1997_109841_109877;593
5902;5902;109841;1997;109878;[24, 25, 26, 27];Easter Island's last secret;Mizón, Luis;1997_109841_109878.txt;1997_109841_109878;1588
5903;5903;109841;1997;109879;[28, 29, 30];Cuba's gold;Manet, Eduardo;1997_109841_109879.txt;1997_109841_109879;1185
5904;5904;109841;1997;109880;[31];UNESCO's island agenda;Osman, Amina;1997_109841_109880.txt;1997_109841_109880;341
5905;5905;109841;1997;109881;[34, 35];UNESCO at work: peace, development and democracy;UNESCO. Director-General, 1987-1999 (Mayor, F.);1997_109841_109881.txt;1997_109841_109881;965
5906;5906;109841;1997;109882;[36, 37, 38, 39];The Treasure of the Cerro Rico;Absi, Pascale;1997_109841_109882.txt;1997_109841_109882;1908
5907;5907;109841;1997;109883;[40, 41, 42];Climate change: the great debate;Bequette, France;1997_109841_109883.txt;1997_109841_109883;1611
5908;5908;109841;1997;109884;[44];Isabelle Leymarie talks to Steve Turre;Turre, Steve|Leymarie, Isabelle;1997_109841_109884.txt;1997_109841_109884;937
5909;5909;109841;1997;109885;[45, 46];Funding a new home for Egypt's ancient treasures;Gharib, Samir;1997_109841_109885.txt;1997_109841_109885;895
5910;5910;109841;1997;109887;[47, 48, 49];Interview with René Depestre: between utopia and reality;Depestre, René|Sopova, Jasmina;1997_109841_109887.txt;1997_109841_109887;1972
5911;5911;109841;1997;109899;[31, 32, 33];Fact file: twenty key issues in island development;;1997_109841_109899.txt;1997_109841_109899;589
5912;5912;110425;1998;110416;[17, 18, 19];From zero towards one: interview with Shioun Michiko Nakasato;Nozawa, Miki;1998_110425_110416.txt;1998_110425_110416;458
5913;5913;110425;1998;110419;[6, 7, 8, 9];A Subversive idea;Ekins, Paul;1998_110425_110419.txt;1998_110425_110419;2102
5914;5914;110425;1998;110420;[10, 11, 12, 13];Is frugality a virtue?;Griffin, James;1998_110425_110420.txt;1998_110425_110420;1394
5915;5915;110425;1998;110422;[14];Plain living and high thinking: an imaginary interview with the Greek philosopher Epicurus;;1998_110425_110422.txt;1998_110425_110422;546
5916;5916;110425;1998;110423;[15, 16];Three exceptional figures;Roberts, Adam;1998_110425_110423.txt;1998_110425_110423;1037
5917;5917;110425;1998;110426;[20, 21, 22];Waste not, want not;Isomura, Hisanori;1998_110425_110426.txt;1998_110425_110426;1134
5918;5918;110425;1998;110427;[23, 24, 25];An Economy of sharing;Roué, Marie;1998_110425_110427.txt;1998_110425_110427;1011
5919;5919;110425;1998;110429;[26, 27, 28, 29];Making a little go a long way;Sall, Babacar;1998_110425_110429.txt;1998_110425_110429;1175
5920;5920;110425;1998;110430;[30, 31, 32];Pedal power;Lambert, Benoît;1998_110425_110430.txt;1998_110425_110430;1449
5921;5921;110425;1998;110431;[33, 34];Fact file: youth finds use for waste;Nozawa, Miki;1998_110425_110431.txt;1998_110425_110431;805
5922;5922;110425;1998;110432;[36, 37];Sharing: an ethic for the future;UNESCO. Director-General, 1987-1999 (Mayor, F.);1998_110425_110432.txt;1998_110425_110432;1394
5923;5923;110425;1998;110433;[38, 39];The Holy mountain;Theocharides, Plutarchos;1998_110425_110433.txt;1998_110425_110433;799
5924;5924;110425;1998;110435;[40];The Garden of the Virgin;Quenon, Christine;1998_110425_110435.txt;1998_110425_110435;715
5925;5925;110425;1998;110436;[42, 43, 44];Cities: residents to the rescue;Bequette, France;1998_110425_110436.txt;1998_110425_110436;1854
5926;5926;110425;1998;110437;[46];Toto la Momposina;Leymarie, Isabelle;1998_110425_110437.txt;1998_110425_110437;774
5927;5927;110425;1998;110438;[47, 48, 49];Novelist in exile: Luis Sepúlveda;Magnier, Bernard;1998_110425_110438.txt;1998_110425_110438;2109
5928;5928;110439;1998;110440;[6, 7, 8, 9, 10, 11];Culture and health;Brelet-Rueff, Claudine;1998_110439_110440.txt;1998_110439_110440;1985
5929;5929;110439;1998;110441;[12, 13, 14];A Buddhist remedy;Kawai, Hayao;1998_110439_110441.txt;1998_110439_110441;1063
5930;5930;110439;1998;110442;[15, 16, 17];Ayurveda in a nutshell;Shyam Sundar, K.M.;1998_110439_110442.txt;1998_110439_110442;957
5931;5931;110439;1998;110444;[18, 19];The Healing power of faith;Schreibman, Jane;1998_110439_110444.txt;1998_110439_110444;583
5932;5932;110439;1998;110445;[20, 21, 22, 23];Senegal: a mirror of the cosmos;Tall, Emmanuelle Kadya;1998_110439_110445.txt;1998_110439_110445;1330
5933;5933;110439;1998;110446;[30];Zimbabwe: a healer in the marketplace;Walmsley, Kristopher;1998_110439_110446.txt;1998_110439_110446;516
5934;5934;110439;1998;110447;[31, 32, 33];China: the full treatment;Hor, Ting;1998_110439_110447.txt;1998_110439_110447;1205
5935;5935;110439;1998;110449;[36, 37];Africa and the world;UNESCO. Director-General, 1987-1999 (Mayor, F.);1998_110439_110449.txt;1998_110439_110449;1193
5936;5936;110439;1998;110450;[38, 39, 40];The Biosphere reserves of Senegal;Bequette, France;1998_110439_110450.txt;1998_110439_110450;1819
5937;5937;110439;1998;110452;[42, 43];Music from South Africa;Leymarie, Isabelle;1998_110439_110452.txt;1998_110439_110452;974
5938;5938;110439;1998;110453;[44, 45, 46, 47];The Gold and silver age of Banská Stiavnica;Bailby, Edouard;1998_110439_110453.txt;1998_110439_110453;1769
5939;5939;110439;1998;110455;[48, 49, 50];Interview with Abbas Kiarostami;Maitra, Romain|Kiarostami, Abbas;1998_110439_110455.txt;1998_110439_110455;2513
5940;5940;111114;1998;111115;[6, 7, 8, 9];Africa: the breath of life;Djangrang, Nimrod Bena;1998_111114_111115.txt;1998_111114_111115;1382
5941;5941;111114;1998;111116;[10, 11, 12, 13, 14];China: a down-to-earth hereafter;Aubin, Françoise;1998_111114_111116.txt;1998_111114_111116;1771
5942;5942;111114;1998;111117;[14, 15, 16, 17, 18];India: cycles of birth and rebirth;Gnanasambandan, A.S.;1998_111114_111117.txt;1998_111114_111117;1443
5943;5943;111114;1998;111118;[19, 20, 21, 22, 23, 24];Mediaeval Europe: the antechamber of eternity;Le Goff, Jacques;1998_111114_111118.txt;1998_111114_111118;2838
5944;5944;111114;1998;111119;[25, 26, 27, 28];A Materialist vision of the afterlife;Oxley, Greg;1998_111114_111119.txt;1998_111114_111119;1738
5945;5945;111114;1998;111120;[29, 30, 31, 32, 33];Living to tell the tale;Fenwick, Peter;1998_111114_111120.txt;1998_111114_111120;2131
5946;5946;111114;1998;111121;[34, 35, 36, 37];Interview with Paulo Coelho;Elnadi, Baghat|Rifaat, Adel|Coelho, Paulo;1998_111114_111121.txt;1998_111114_111121;2364
5947;5947;111114;1998;111122;[38, 39];Africa and the world;UNESCO. Director-General, 1987-1999 (Mayor, F.);1998_111114_111122.txt;1998_111114_111122;1707
5948;5948;111114;1998;111123;[40, 41, 42];Healthy housing;Bequette, France;1998_111114_111123.txt;1998_111114_111123;1343
5949;5949;111114;1998;111124;[44, 45, 46, 47, 48];The Nazca mystery;Malatesta, Parisina;1998_111114_111124.txt;1998_111114_111124;1871
5950;5950;111114;1998;111125;[49, 50];Ton-That Tiêt talks to Isabelle Leymarie;Leymarie, Isabelle|Ton-That Tiêt;1998_111114_111125.txt;1998_111114_111125;984
5951;5951;111114;1998;111126;[50];Words for music;Fellegi, Adám;1998_111114_111126.txt;1998_111114_111126;416
5952;5952;111392;1998;111393;[4, 5, 6, 7, 8, 9];The First stirrings of creation;Bednarik, Robert G.;1998_111392_111393.txt;1998_111392_111393;1947
5953;5953;111392;1998;111394;[10, 11, 12, 13, 14, 15, 16];The Writing on the wall: 40,000 years of homo intellectualis;Anati, Emmanuel;1998_111392_111394.txt;1998_111392_111394;3119
5954;5954;111392;1998;111395;[17, 18, 19, 20, 21];The Prehistoric imagination;Vialou, Denis;1998_111392_111395.txt;1998_111392_111395;2147
5955;5955;111392;1998;111396;[22, 23];For Australian Aborigines, rock painting is a title to their land;Fox, Tim;1998_111392_111396.txt;1998_111392_111396;1322
5956;5956;111392;1998;111397;[24, 25, 26, 27, 28];The Shaman's journey;Clottes, Jean;1998_111392_111397.txt;1998_111392_111397;1884
5957;5957;111392;1998;111398;[29, 30, 31];An Endangered art;Soleilhavoup, François;1998_111392_111398.txt;1998_111392_111398;1487
5958;5958;111392;1998;111399;[32, 33, 34, 35];An Open-air museum in the Sahara;Van Albada, Axel|Van Albada, Anne Michelle;1998_111392_111399.txt;1998_111392_111399;1676
5959;5959;111392;1998;111400;[36, 37];Rock art of sub-Saharan Africa: a thumbnail guide;Odak, Osaga;1998_111392_111400.txt;1998_111392_111400;459
5960;5960;111392;1998;111401;[38];The Universality of rock art;Thiel, Marie Josée;1998_111392_111401.txt;1998_111392_111401;390
5961;5961;111392;1998;111402;[40, 41];The Ethics of the future;UNESCO. Director-General, 1987-1999 (Mayor, F.);1998_111392_111402.txt;1998_111392_111402;1685
5962;5962;111392;1998;111403;[42, 43, 44];Cuba's biosphere reserves;Bequette, France;1998_111392_111403.txt;1998_111392_111403;1636
5963;5963;111392;1998;111404;[45];Elijah ben Solomon Zalman, the gaon of Vilna;Minczeles, Henri;1998_111392_111404.txt;1998_111392_111404;935
5964;5964;111392;1998;111405;[46, 47];It's rumba time!;Leymarie, Isabelle;1998_111392_111405.txt;1998_111392_111405;1123
5965;5965;111392;1998;111406;[48, 49, 50];Interview with Izet Sarajlic;Sopova, Jasmina;1998_111392_111406.txt;1998_111392_111406;2116
5966;5966;111704;1998;111705;[4, 5, 6, 7];Science and social responsibility;Kutukdjian, Georges B.;1998_111704_111705.txt;1998_111704_111705;1385
5967;5967;111704;1998;111706;[8, 9, 10, 11, 12, 13];Energy: a fair deal for all;Audouze, Jean;1998_111704_111706.txt;1998_111704_111706;2057
5968;5968;111704;1998;111707;[14, 15, 16, 17];The Right to know;Ashford, Nicholas A.;1998_111704_111707.txt;1998_111704_111707;1413
5969;5969;111704;1998;111708;[18, 19, 20];The Ethics of conservation, 1: The natural world;Bennett, Gordon|Lopoukhine, Nikita;1998_111704_111708.txt;1998_111704_111708;1121
5970;5970;111704;1998;111709;[21, 22];The Ethics of conservation, 2: The cultural heritage;Bennett, Gordon|Lopoukhine, Nikita;1998_111704_111709.txt;1998_111704_111709;820
5971;5971;111704;1998;111710;[23, 24, 25, 26, 27, 28];How predictable is nature?;Fenstad, Jens Erik;1998_111704_111710.txt;1998_111704_111710;2382
5972;5972;111704;1998;111711;[29, 30, 31, 32, 33];Genetic testing and discrimination;Kirby, Michael;1998_111704_111711.txt;1998_111704_111711;1886
5973;5973;111704;1998;111712;[34, 35];The Universal Declaration on the Human Genome and Human Rights;;1998_111704_111712.txt;1998_111704_111712;1774
5974;5974;111704;1998;111713;[36, 37];A Shared future, or no future;UNESCO. Director-General, 1987-1999 (Mayor, F.);1998_111704_111713.txt;1998_111704_111713;774
5975;5975;111704;1998;111714;[38, 39, 40];Renewable energy: winds of change;Bequette, France;1998_111704_111714.txt;1998_111704_111714;1495
5976;5976;111704;1998;111715;[42, 43, 44];The Monastery of Haghpat;Baudourian, Elisabeth;1998_111704_111715.txt;1998_111704_111715;1365
5977;5977;111704;1998;111716;[45, 46];Dizzy Gillespie, a jazz giant;Leymarie, Isabelle;1998_111704_111716.txt;1998_111704_111716;1355
5978;5978;111704;1998;111717;[47, 48, 49];Interview with Marcel Marceau: the art of silence;Fargeon, Michel|Marceau, Marcel;1998_111704_111717.txt;1998_111704_111717;1530
5979;5979;112053;1998;112054;[4, 5, 6];An Institution on trial;Oliveira, Edmundo;1998_112053_112054.txt;1998_112053_112054;776
5980;5980;112053;1998;112055;[6, 7];A Prisoner's testimony;Perego, Louis;1998_112053_112055.txt;1998_112053_112055;743
5981;5981;112053;1998;112056;[8, 9];Waiting behind bars;Gue, Tina;1998_112053_112056.txt;1998_112053_112056;158
